"id","type_t","cluster_name_t","cluster_code_t","key_t","year_t","region_type_t","region_code_t","region_name_t","region_short_name_t","region_area_type_t","region_key_t","traded_b","subcluster_b","empflag_t","emp_tl","emp_reported_tl","qp1_tl","est_tl","ap_tl","private_wage_tf","rec_count_tl","supression_b","lq_tf","region_emp_per_tf","cluster_emp_per_tf","emp_tl_rank_i","emp_tl_per_rank_i","private_wage_tf_rank_i","private_wage_tf_per_rank_i","lq_tf_rank_i","lq_tf_per_rank_i","est_tl_rank_i","est_tl_per_rank_i","timestamp","qualifying_b","significant_b","strong_b","strong10_b","cluster_type"
"cluster/economic/57116/40/2016","cluster","Production Technology and Heavy Machinery",40,"production_technology_and_heavy_machinery",2016,"economic","57116","Nashville-Davidson-Murfreesboro-Columbia, TN ","Nashville, TN  Economic Area","Economic Area","nashville_davidson_murfreesboro_columbia_tn",TRUE,FALSE,"",7903,208,1790,118,8308,39942.31,96,FALSE,0.8394271,0.017667837,0.008299439,48,26,100,55,114,63,42,23,"2018-10-01T03:23:00.952Z",TRUE,FALSE,FALSE,FALSE,"traded"
"cluster/economic/57116/39/2016","cluster","Printing Services",39,"printing_services",2016,"economic","57116","Nashville-Davidson-Murfreesboro-Columbia, TN ","Nashville, TN  Economic Area","Economic Area","nashville_davidson_murfreesboro_columbia_tn",TRUE,FALSE,"",7729,4594,49048,265,204175,44443.84,60,FALSE,1.6626569,0.017278844,0.016438736,18,10,49,27,20,11,27,15,"2018-10-01T03:23:00.952Z",TRUE,TRUE,TRUE,FALSE,"traded"
"cluster/economic/57116/38/2016","cluster","Plastics",38,"plastics",2016,"economic","57116","Nashville-Davidson-Murfreesboro-Columbia, TN ","Nashville, TN  Economic Area","Economic Area","nashville_davidson_murfreesboro_columbia_tn",TRUE,FALSE,"",12554,2044,15841,132,71430,34946.184,87,FALSE,1.8122742,0.028065547,0.017918006,16,9,110,61,41,23,21,11,"2018-10-01T03:23:00.952Z",TRUE,TRUE,TRUE,FALSE,"traded"
"cluster/economic/57116/37/2016","cluster","Performing Arts",37,"performing_arts",2016,"economic","57116","Nashville-Davidson-Murfreesboro-Columbia, TN ","Nashville, TN  Economic Area","Economic Area","nashville_davidson_murfreesboro_columbia_tn",TRUE,FALSE,"",6532,5707,77416,918,617245,108155.77,66,FALSE,1.7958233,0.014602848,0.017755356,15,8,2,1,15,8,9,5,"2018-10-01T03:23:00.952Z",TRUE,TRUE,TRUE,TRUE,"traded"
"cluster/economic/57116/36/2016","cluster","Paper and Packaging",36,"paper_and_packaging",2016,"economic","57116","Nashville-Davidson-Murfreesboro-Columbia, TN ","Nashville, TN  Economic Area","Economic Area","nashville_davidson_murfreesboro_columbia_tn",TRUE,FALSE,"",4773,393,5575,56,23470,59720.1,45,FALSE,1.3853803,0.010670452,0.013697294,22,12,19,10,70,42,20,11,"2018-10-01T03:23:00.952Z",TRUE,TRUE,FALSE,FALSE,"traded"
"cluster/economic/57116/35/2016","cluster","Oil and Gas Production and Transportation",35,"oil_and_gas_production_and_transportation",2016,"economic","57116","Nashville-Davidson-Murfreesboro-Columbia, TN ","Nashville, TN  Economic Area","Economic Area","nashville_davidson_murfreesboro_columbia_tn",TRUE,FALSE,"",955,0,0,66,0,0,49,FALSE,0.16923825,0.0021349846,0.0016732634,66,36,NA,NA,104,58,59,33,"2018-10-01T03:23:00.952Z",TRUE,FALSE,FALSE,FALSE,"traded"
"cluster/economic/57116/34/2016","cluster","Nonmetal Mining",34,"nonmetal_mining",2016,"economic","57116","Nashville-Davidson-Murfreesboro-Columbia, TN ","Nashville, TN  Economic Area","Economic Area","nashville_davidson_murfreesboro_columbia_tn",TRUE,FALSE,"",1589,254,3657,83,15031,59177.164,51,FALSE,1.9317944,0.0035523463,0.019099705,13,7,39,21,81,45,14,8,"2018-10-01T03:23:00.952Z",TRUE,TRUE,FALSE,FALSE,"traded"
"cluster/economic/57116/33/2016","cluster","Music and Sound Recording",33,"music_and_sound_recording",2016,"economic","57116","Nashville-Davidson-Murfreesboro-Columbia, TN ","Nashville, TN  Economic Area","Economic Area","nashville_davidson_murfreesboro_columbia_tn",TRUE,FALSE,"",2053,1873,38461,232,155161,82840.9,23,FALSE,9.051692,0.004589658,0.08949433,3,1,6,3,2,1,3,1,"2018-10-01T03:23:00.952Z",TRUE,TRUE,TRUE,TRUE,"traded"
"cluster/economic/57116/32/2016","cluster","Metalworking Technology",32,"metalworking_technology",2016,"economic","57116","Nashville-Davidson-Murfreesboro-Columbia, TN ","Nashville, TN  Economic Area","Economic Area","nashville_davidson_murfreesboro_columbia_tn",TRUE,FALSE,"",5827,1462,16301,194,74239,50779.07,106,FALSE,1.2320981,0.01302676,0.012181788,24,13,36,20,47,26,24,13,"2018-10-01T03:23:00.952Z",TRUE,TRUE,FALSE,FALSE,"traded"
"cluster/economic/57116/31/2016","cluster","Metal Mining",31,"metal_mining",2016,"economic","57116","Nashville-Davidson-Murfreesboro-Columbia, TN ","Nashville, TN  Economic Area","Economic Area","nashville_davidson_murfreesboro_columbia_tn",TRUE,FALSE,"",175,0,0,1,0,0,1,FALSE,0.4293085,0.00039122757,0.004244585,22,12,NA,NA,38,45,54,30,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/economic/57116/30/2016","cluster","Medical Devices",30,"medical_devices",2016,"economic","57116","Nashville-Davidson-Murfreesboro-Columbia, TN ","Nashville, TN  Economic Area","Economic Area","nashville_davidson_murfreesboro_columbia_tn",TRUE,FALSE,"",1092,52,789,25,3461,66557.695,17,FALSE,0.4352072,0.00244126,0.004302906,52,29,22,12,101,57,47,26,"2018-10-01T03:23:00.952Z",TRUE,FALSE,FALSE,FALSE,"traded"
"cluster/economic/57116/29/2016","cluster","Marketing, Design, and Publishing",29,"marketing_design_and_publishing",2016,"economic","57116","Nashville-Davidson-Murfreesboro-Columbia, TN ","Nashville, TN  Economic Area","Economic Area","nashville_davidson_murfreesboro_columbia_tn",TRUE,FALSE,"",8022,6112,82685,886,366925,60033.54,180,FALSE,0.5983341,0.017933872,0.005915746,35,19,29,16,85,47,33,18,"2018-10-01T03:23:00.952Z",TRUE,TRUE,FALSE,FALSE,"traded"
"cluster/economic/57116/28/2016","cluster","Livestock Processing",28,"livestock_processing",2016,"economic","57116","Nashville-Davidson-Murfreesboro-Columbia, TN ","Nashville, TN  Economic Area","Economic Area","nashville_davidson_murfreesboro_columbia_tn",TRUE,FALSE,"",5600,0,0,51,0,0,45,FALSE,1.1262002,0.012519282,0.011134773,36,20,NA,NA,73,41,24,13,"2018-10-01T03:23:00.952Z",TRUE,TRUE,FALSE,FALSE,"traded"
"cluster/economic/57116/27/2016","cluster","Lighting and Electrical Equipment",27,"lighting_and_electrical_equipment",2016,"economic","57116","Nashville-Davidson-Murfreesboro-Columbia, TN ","Nashville, TN  Economic Area","Economic Area","nashville_davidson_murfreesboro_columbia_tn",TRUE,FALSE,"",2270,0,0,33,0,0,27,FALSE,0.794247,0.0050747804,0.007852742,40,22,NA,NA,103,60,39,21,"2018-10-01T03:23:00.952Z",TRUE,FALSE,FALSE,FALSE,"traded"
"cluster/economic/57116/26/2016","cluster","Leather and Related Products",26,"leather_and_related_products",2016,"economic","57116","Nashville-Davidson-Murfreesboro-Columbia, TN ","Nashville, TN  Economic Area","Economic Area","nashville_davidson_murfreesboro_columbia_tn",TRUE,FALSE,"",350,0,0,18,0,0,15,FALSE,1.1353042,0.00078245514,0.011224784,33,18,NA,NA,85,49,31,17,"2018-10-01T03:23:00.952Z",TRUE,TRUE,FALSE,FALSE,"traded"
"cluster/economic/57116/25/2016","cluster","Jewelry and Precious Metals",25,"jewelry_and_precious_metals",2016,"economic","57116","Nashville-Davidson-Murfreesboro-Columbia, TN ","Nashville, TN  Economic Area","Economic Area","nashville_davidson_murfreesboro_columbia_tn",TRUE,FALSE,"",44,24,117,8,513,21375,3,FALSE,0.18181458,9.836579e-05,0.0017976059,60,33,47,26,125,86,45,25,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/economic/57116/24/2016","cluster","Insurance Services",24,"insurance_services",2016,"economic","57116","Nashville-Davidson-Murfreesboro-Columbia, TN ","Nashville, TN  Economic Area","Economic Area","nashville_davidson_murfreesboro_columbia_tn",TRUE,FALSE,"",23243,11398,265655,363,849907,74566.33,60,FALSE,1.4244534,0.051961727,0.014083611,20,11,58,32,33,18,30,16,"2018-10-01T03:23:00.952Z",TRUE,TRUE,TRUE,FALSE,"traded"
"cluster/economic/57116/23/2016","cluster","Information Technology and Analytical Instruments",23,"information_technology_and_analytical_instruments",2016,"economic","57116","Nashville-Davidson-Murfreesboro-Columbia, TN ","Nashville, TN  Economic Area","Economic Area","nashville_davidson_murfreesboro_columbia_tn",TRUE,FALSE,"",5621,1441,35588,138,151532,105157.53,54,FALSE,0.49711075,0.012566229,0.0049149483,37,20,29,16,85,48,32,18,"2018-10-01T03:23:00.952Z",TRUE,TRUE,FALSE,FALSE,"traded"
"cluster/economic/57116/22/2016","cluster","Hospitality and Tourism",22,"hospitality_and_tourism",2016,"economic","57116","Nashville-Davidson-Murfreesboro-Columbia, TN ","Nashville, TN  Economic Area","Economic Area","nashville_davidson_murfreesboro_columbia_tn",TRUE,FALSE,"",22556,17626,100938,1084,466907,26489.674,267,FALSE,0.7075403,0.05042588,0.0069954707,36,20,50,28,130,72,34,19,"2018-10-01T03:23:00.952Z",TRUE,FALSE,FALSE,FALSE,"traded"
"cluster/economic/57116/21/2016","cluster","Furniture",21,"furniture",2016,"economic","57116","Nashville-Davidson-Murfreesboro-Columbia, TN ","Nashville, TN  Economic Area","Economic Area","nashville_davidson_murfreesboro_columbia_tn",TRUE,FALSE,"",5430,780,6730,151,30564,39184.617,75,FALSE,1.603882,0.012139232,0.015857626,19,10,50,28,37,20,23,13,"2018-10-01T03:23:00.952Z",TRUE,TRUE,TRUE,FALSE,"traded"
"cluster/economic/57116/20/2016","cluster","Forestry",20,"forestry",2016,"economic","57116","Nashville-Davidson-Murfreesboro-Columbia, TN ","Nashville, TN  Economic Area","Economic Area","nashville_davidson_murfreesboro_columbia_tn",TRUE,FALSE,"",597,327,2290,83,10060,30764.525,39,FALSE,0.89577127,0.0013346449,0.008856515,38,21,100,55,84,52,41,23,"2018-10-01T03:23:00.952Z",TRUE,FALSE,FALSE,FALSE,"traded"
"cluster/economic/57116/19/2016","cluster","Footwear",19,"footwear",2016,"economic","57116","Nashville-Davidson-Murfreesboro-Columbia, TN ","Nashville, TN  Economic Area","Economic Area","nashville_davidson_murfreesboro_columbia_tn",TRUE,FALSE,"",70,0,0,2,0,0,2,FALSE,0.47421193,0.00015649102,0.0046885465,39,21,NA,NA,66,61,60,33,"2018-10-01T03:23:00.952Z",TRUE,FALSE,FALSE,FALSE,"traded"
"cluster/economic/57116/18/2016","cluster","Food Processing and Manufacturing",18,"food_processing_and_manufacturing",2016,"economic","57116","Nashville-Davidson-Murfreesboro-Columbia, TN ","Nashville, TN  Economic Area","Economic Area","nashville_davidson_murfreesboro_columbia_tn",TRUE,FALSE,"",10975,395,2905,168,13966,35356.96,119,FALSE,1.0676616,0.024535557,0.010556,28,15,104,58,105,58,44,24,"2018-10-01T03:23:00.952Z",TRUE,FALSE,FALSE,FALSE,"traded"
"cluster/economic/57116/17/2016","cluster","Fishing and Fishing Products",17,"fishing_and_fishing_products",2016,"economic","57116","Nashville-Davidson-Murfreesboro-Columbia, TN ","Nashville, TN  Economic Area","Economic Area","nashville_davidson_murfreesboro_columbia_tn",TRUE,FALSE,"",0,0,0,0,0,0,0,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/economic/57116/16/2016","cluster","Financial Services",16,"financial_services",2016,"economic","57116","Nashville-Davidson-Murfreesboro-Columbia, TN ","Nashville, TN  Economic Area","Economic Area","nashville_davidson_murfreesboro_columbia_tn",TRUE,FALSE,"",14473,10888,239649,1859,1002467,92070.81,262,FALSE,0.7465453,0.032355636,0.0073811146,34,19,61,34,68,38,26,14,"2018-10-01T03:23:00.952Z",TRUE,TRUE,FALSE,FALSE,"traded"
"cluster/economic/57116/15/2016","cluster","Environmental Services",15,"environmental_services",2016,"economic","57116","Nashville-Davidson-Murfreesboro-Columbia, TN ","Nashville, TN  Economic Area","Economic Area","nashville_davidson_murfreesboro_columbia_tn",TRUE,FALSE,"",660,40,447,48,1885,47125,34,FALSE,0.75674665,0.0014754868,0.007481975,46,25,48,26,130,73,27,15,"2018-10-01T03:23:00.952Z",TRUE,FALSE,FALSE,FALSE,"traded"
"cluster/economic/57116/14/2016","cluster","Electric Power Generation and Transmission",14,"electric_power_generation_and_transmission",2016,"economic","57116","Nashville-Davidson-Murfreesboro-Columbia, TN ","Nashville, TN  Economic Area","Economic Area","nashville_davidson_murfreesboro_columbia_tn",TRUE,FALSE,"",80,0,0,3,0,0,3,FALSE,0.054335766,0.00017884688,0.0005372192,144,80,NA,NA,176,99,150,83,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/economic/57116/13/2016","cluster","Education and Knowledge Creation",13,"education_and_knowledge_creation",2016,"economic","57116","Nashville-Davidson-Murfreesboro-Columbia, TN ","Nashville, TN  Economic Area","Economic Area","nashville_davidson_murfreesboro_columbia_tn",TRUE,FALSE,"",22541,18831,242947,408,1041612,55313.684,112,FALSE,0.7220291,0.050392345,0.007138722,33,18,55,30,75,42,35,19,"2018-10-01T03:23:00.952Z",TRUE,TRUE,FALSE,FALSE,"traded"
"cluster/economic/57116/12/2016","cluster","Downstream Metal Products",12,"downstream_metal_products",2016,"economic","57116","Nashville-Davidson-Murfreesboro-Columbia, TN ","Nashville, TN  Economic Area","Economic Area","nashville_davidson_murfreesboro_columbia_tn",TRUE,FALSE,"",3486,446,5448,98,22427,50284.754,67,FALSE,0.83477926,0.007793253,0.008253486,42,23,57,31,137,76,37,20,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/economic/57116/11/2016","cluster","Downstream Chemical Products",11,"downstream_chemical_products",2016,"economic","57116","Nashville-Davidson-Murfreesboro-Columbia, TN ","Nashville, TN  Economic Area","Economic Area","nashville_davidson_murfreesboro_columbia_tn",TRUE,FALSE,"",4737,17,201,51,862,50705.883,42,FALSE,1.9366693,0.010589971,0.019147905,16,9,50,28,30,17,32,18,"2018-10-01T03:23:00.952Z",TRUE,TRUE,TRUE,FALSE,"traded"
"cluster/economic/57116/10/2016","cluster","Distribution and Electronic Commerce",10,"distribution_and_electronic_commerce",2016,"economic","57116","Nashville-Davidson-Murfreesboro-Columbia, TN ","Nashville, TN  Economic Area","Economic Area","nashville_davidson_murfreesboro_columbia_tn",TRUE,FALSE,"",53037,33602,460702,2621,2029602,60401.227,678,FALSE,0.9258687,0.11856878,0.00915409,29,16,40,22,98,54,31,17,"2018-10-01T03:23:00.952Z",TRUE,FALSE,FALSE,FALSE,"traded"
"cluster/economic/57116/9/2016","cluster","Construction Products and Services",9,"construction_products_and_services",2016,"economic","57116","Nashville-Davidson-Murfreesboro-Columbia, TN ","Nashville, TN  Economic Area","Economic Area","nashville_davidson_murfreesboro_columbia_tn",TRUE,FALSE,"",11818,2353,32436,246,142311,60480.664,146,FALSE,1.4447148,0.026420156,0.014283936,20,11,73,40,59,33,28,15,"2018-10-01T03:23:00.952Z",TRUE,TRUE,FALSE,FALSE,"traded"
"cluster/economic/57116/8/2016","cluster","Communications Equipment and Services",8,"communications_equipment_and_services",2016,"economic","57116","Nashville-Davidson-Murfreesboro-Columbia, TN ","Nashville, TN  Economic Area","Economic Area","nashville_davidson_murfreesboro_columbia_tn",TRUE,FALSE,"",4527,3197,46578,187,135284,42315.92,53,FALSE,1.0522252,0.010120498,0.010403381,23,13,147,81,53,29,30,16,"2018-10-01T03:23:00.952Z",TRUE,TRUE,FALSE,FALSE,"traded"
"cluster/economic/57116/7/2016","cluster","Coal Mining",7,"coal_mining",2016,"economic","57116","Nashville-Davidson-Murfreesboro-Columbia, TN ","Nashville, TN  Economic Area","Economic Area","nashville_davidson_murfreesboro_columbia_tn",TRUE,FALSE,"",0,0,0,0,0,0,0,FALSE,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/economic/57116/6/2016","cluster","Business Services",6,"business_services",2016,"economic","57116","Nashville-Davidson-Murfreesboro-Columbia, TN ","Nashville, TN  Economic Area","Economic Area","nashville_davidson_murfreesboro_columbia_tn",TRUE,FALSE,"",91006,74506,1795240,2958,6560364,88051.484,418,FALSE,0.75717694,0.20345174,0.0074862298,28,15,28,15,55,30,36,20,"2018-10-01T03:23:00.952Z",TRUE,TRUE,FALSE,FALSE,"traded"
"cluster/economic/57116/5/2016","cluster","Biopharmaceuticals",5,"biopharmaceuticals",2016,"economic","57116","Nashville-Davidson-Murfreesboro-Columbia, TN ","Nashville, TN  Economic Area","Economic Area","nashville_davidson_murfreesboro_columbia_tn",TRUE,FALSE,"",20,0,0,3,0,0,2,FALSE,0.00818081,4.471172e-05,8.0883896e-05,138,76,NA,NA,151,100,101,56,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/economic/57116/4/2016","cluster","Automotive",4,"automotive",2016,"economic","57116","Nashville-Davidson-Murfreesboro-Columbia, TN ","Nashville, TN  Economic Area","Economic Area","nashville_davidson_murfreesboro_columbia_tn",TRUE,FALSE,"",44605,4095,46130,167,188447,46018.805,122,FALSE,4.670246,0.09971832,0.046174854,3,1,40,22,13,7,11,6,"2018-10-01T03:23:00.952Z",TRUE,TRUE,TRUE,TRUE,"traded"
"cluster/economic/57116/3/2016","cluster","Apparel",3,"apparel",2016,"economic","57116","Nashville-Davidson-Murfreesboro-Columbia, TN ","Nashville, TN  Economic Area","Economic Area","nashville_davidson_murfreesboro_columbia_tn",TRUE,FALSE,"",1500,75,491,59,2279,30386.666,42,FALSE,1.2859511,0.0033533792,0.012714235,15,8,33,18,42,23,22,12,"2018-10-01T03:23:00.952Z",TRUE,TRUE,TRUE,FALSE,"traded"
"cluster/economic/57116/2/2016","cluster","Agricultural Inputs and Services",2,"agricultural_inputs_and_services",2016,"economic","57116","Nashville-Davidson-Murfreesboro-Columbia, TN ","Nashville, TN  Economic Area","Economic Area","nashville_davidson_murfreesboro_columbia_tn",TRUE,FALSE,"",407,27,224,43,877,32481.482,25,FALSE,0.41005537,0.0009098835,0.0040542292,84,46,77,43,164,91,63,35,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/economic/57116/1/2016","cluster","Aerospace Vehicles and Defense",1,"aerospace_vehicles_and_defense",2016,"economic","57116","Nashville-Davidson-Murfreesboro-Columbia, TN ","Nashville, TN  Economic Area","Economic Area","nashville_davidson_murfreesboro_columbia_tn",TRUE,FALSE,"",1215,0,0,13,0,0,11,FALSE,0.23512721,0.002716237,0.0023247092,55,30,NA,NA,102,65,44,24,"2018-10-01T03:23:00.952Z",TRUE,FALSE,FALSE,FALSE,"traded"
"cluster/economic/57151/116/2016","cluster","Local Industrial Products and Services",116,"local_industrial_products_and_services",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",FALSE,FALSE,"",1053,723,7691,104,32541,45008.297,20,FALSE,0.9798032,0.0062384102,0.0020295938,103,57,84,46,101,56,98,54,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/economic/57151/115/2016","cluster","Local Real Estate, Construction, and Development",115,"local_real_estate_construction_and_development",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",FALSE,FALSE,"",13403,11303,109197,1857,533744,47221.445,206,FALSE,0.7120582,0.07940495,0.0014749789,123,68,88,49,177,99,114,63,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/economic/57151/114/2016","cluster","Local Community and Civic Organizations",114,"local_community_and_civic_organizations",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",FALSE,FALSE,"",13820,12865,55396,963,234853,18255.19,66,FALSE,1.4502072,0.081875436,0.003004003,84,46,144,80,10,5,98,54,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/economic/57151/113/2016","cluster","Local Education and Training",113,"local_education_and_training",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",FALSE,FALSE,"",2617,1777,12586,74,52824,29726.506,12,FALSE,0.8317757,0.015504197,0.0017229654,99,55,51,28,96,53,115,64,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/economic/57151/112/2016","cluster","Local Commercial Services",112,"local_commercial_services",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",FALSE,FALSE,"",13918,12208,86159,1021,386442,31654.816,100,FALSE,0.742067,0.08245602,0.00153714,94,52,152,84,69,38,100,55,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/economic/57151/111/2016","cluster","Local Hospitality Establishments",111,"local_hospitality_establishments",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",FALSE,FALSE,"",22262,21982,72495,1677,318240,14477.3,53,FALSE,0.8289378,0.13188936,0.0017170869,109,60,114,63,160,89,90,50,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/economic/57151/110/2016","cluster","Local Entertainment and Media",110,"local_entertainment_and_media",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",FALSE,FALSE,"",2763,1663,7030,191,29127,17514.732,38,FALSE,0.9471514,0.016369162,0.0019619581,110,61,176,98,152,85,109,60,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/economic/57151/109/2016","cluster","Local Retailing of Clothing and General Merchandise",109,"local_retailing_of_clothing_and_general_merchandise",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",FALSE,FALSE,"",9852,6052,21496,422,93548,15457.369,49,FALSE,0.9678877,0.05836735,0.0020049117,113,63,151,84,143,80,111,61,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/economic/57151/108/2016","cluster","Local Motor Vehicle Products and Services",108,"local_motor_vehicle_products_and_services",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",FALSE,FALSE,"",10627,10057,78216,1116,337023,33511.285,90,FALSE,1.1594636,0.06295877,0.002401748,100,55,111,61,95,53,98,54,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/economic/57151/107/2016","cluster","Local Financial Services",107,"local_financial_services",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",FALSE,FALSE,"",5667,5527,72328,617,255502,46227.973,24,FALSE,0.8946733,0.03357367,0.0018532532,103,57,127,70,117,65,103,57,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/economic/57151/106/2016","cluster","Local Household Goods and Services",106,"local_household_goods_and_services",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",FALSE,FALSE,"",3342,2787,17549,488,97123,34848.582,58,FALSE,0.9607999,0.0197994,0.0019902298,104,58,36,20,141,78,98,54,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/economic/57151/105/2016","cluster","Local Logistical Services",105,"local_logistical_services",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",FALSE,FALSE,"",6661,5091,38005,474,170759,33541.348,46,FALSE,1.3914093,0.039462537,0.0028822073,82,45,174,96,12,6,77,43,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/economic/57151/104/2016","cluster","Local Utilities",104,"local_utilities",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",FALSE,FALSE,"",3409,2359,35029,233,135342,57372.617,31,FALSE,1.1783148,0.020196335,0.002440797,90,50,117,65,52,29,69,38,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/economic/57151/103/2016","cluster","Local Health Services",103,"local_health_services",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",FALSE,FALSE,"",42719,34709,394518,1830,1639635,47239.477,128,FALSE,1.1836036,0.25308514,0.0024517523,94,52,117,65,25,14,90,50,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/economic/57151/102/2016","cluster","Local Personal Services (Non-Medical)",102,"local_personal_services_non_medical",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",FALSE,FALSE,"",5383,4963,23278,804,104512,21058.23,68,FALSE,0.9375634,0.031891134,0.0019420971,98,54,125,69,90,50,89,49,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/economic/57151/101/2016","cluster","Local Food and Beverage Processing and Distribution",101,"local_food_and_beverage_processing_and_distribution",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",FALSE,FALSE,"",11297,9807,47849,642,201650,20561.844,69,FALSE,1.2525033,0.06692813,0.002594473,86,48,145,80,13,7,71,39,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/economic/57151/51/2016","cluster","Wood Products",51,"wood_products",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",TRUE,FALSE,"",1416,356,2490,36,11156,31337.078,18,FALSE,1.7081156,0.01384638,0.0038610145,94,52,101,56,76,42,108,60,"2018-10-01T03:23:00.952Z",TRUE,TRUE,FALSE,FALSE,"traded"
"cluster/economic/57151/50/2016","cluster","Water Transportation",50,"water_transportation",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",TRUE,FALSE,"",10,0,0,1,0,0,1,FALSE,0.014808144,9.778517e-05,3.3472243e-05,155,86,NA,NA,154,98,154,85,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/economic/57151/49/2016","cluster","Vulcanized and Fired Materials",49,"vulcanized_and_fired_materials",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",TRUE,FALSE,"",595,0,0,9,0,0,5,FALSE,1.0626047,0.0058182175,0.0024019054,94,52,NA,NA,71,40,96,53,"2018-10-01T03:23:00.952Z",TRUE,TRUE,FALSE,FALSE,"traded"
