"id","type_t","cluster_name_t","cluster_code_t","key_t","year_t","region_type_t","region_code_t","region_name_t","region_short_name_t","region_area_type_t","region_key_t","traded_b","subcluster_b","empflag_t","emp_tl","emp_reported_tl","qp1_tl","est_tl","ap_tl","private_wage_tf","rec_count_tl","supression_b","naics_b","lq_tf","region_emp_per_tf","cluster_emp_per_tf","emp_tl_rank_i","emp_tl_per_rank_i","private_wage_tf_rank_i","private_wage_tf_per_rank_i","lq_tf_rank_i","lq_tf_per_rank_i","est_tl_rank_i","est_tl_per_rank_i","timestamp","qualifying_b","significant_b","strong_b","strong10_b","cluster_type"
"cluster/state/41/33/2016","cluster","Music and Sound Recording",33,"music_and_sound_recording",2016,"state","41","Oregon","Oregon","state","oregon",TRUE,FALSE,"",180,170,2527,40,9703,57076.47,5,FALSE,TRUE,0.67471284,0.00034211297,0.007846557,20,20,14,14,12,12,19,19,"2018-10-01T03:23:00.952Z",TRUE,TRUE,FALSE,FALSE,"traded"
"cluster/state/41/32/2016","cluster","Metalworking Technology",32,"metalworking_technology",2016,"state","41","Oregon","Oregon","state","oregon",TRUE,FALSE,"",4165,4045,46472,256,191004,47219.777,14,FALSE,TRUE,0.74872255,0.007916114,0.0087072505,27,27,32,32,26,26,19,19,"2018-10-01T03:23:00.952Z",TRUE,FALSE,FALSE,FALSE,"traded"
"cluster/state/41/31/2016","cluster","Metal Mining",31,"metal_mining",2016,"state","41","Oregon","Oregon","state","oregon",TRUE,FALSE,"",30,0,0,6,0,0,3,FALSE,TRUE,0.06256887,5.7018828e-05,0.00072764314,29,29,NA,NA,26,26,19,19,"2018-10-01T03:23:00.952Z",TRUE,FALSE,FALSE,FALSE,"traded"
"cluster/state/41/30/2016","cluster","Medical Devices",30,"medical_devices",2016,"state","41","Oregon","Oregon","state","oregon",TRUE,FALSE,"",4074,4074,73549,96,266485,65411.145,5,FALSE,TRUE,1.3803846,0.007743157,0.016053148,19,19,13,13,13,13,18,18,"2018-10-01T03:23:00.952Z",TRUE,TRUE,TRUE,FALSE,"traded"
"cluster/state/41/29/2016","cluster","Marketing, Design, and Publishing",29,"marketing_design_and_publishing",2016,"state","41","Oregon","Oregon","state","oregon",TRUE,FALSE,"",14992,14982,229495,1997,966711,64524.83,22,FALSE,TRUE,0.9506624,0.028494209,0.011055705,22,22,16,16,9,9,19,19,"2018-10-01T03:23:00.952Z",TRUE,TRUE,FALSE,FALSE,"traded"
"cluster/state/41/28/2016","cluster","Livestock Processing",28,"livestock_processing",2016,"state","41","Oregon","Oregon","state","oregon",TRUE,FALSE,"",2158,1348,11973,65,49991,37085.312,5,FALSE,TRUE,0.36896455,0.0041015544,0.0042908643,35,35,21,21,35,35,29,29,"2018-10-01T03:23:00.952Z",TRUE,FALSE,FALSE,FALSE,"traded"
"cluster/state/41/27/2016","cluster","Lighting and Electrical Equipment",27,"lighting_and_electrical_equipment",2016,"state","41","Oregon","Oregon","state","oregon",TRUE,FALSE,"",2440,1325,16402,72,71412,53895.848,14,FALSE,TRUE,0.72581375,0.0046375315,0.008440833,29,29,25,25,30,30,24,24,"2018-10-01T03:23:00.952Z",TRUE,FALSE,FALSE,FALSE,"traded"
"cluster/state/41/26/2016","cluster","Leather and Related Products",26,"leather_and_related_products",2016,"state","41","Oregon","Oregon","state","oregon",TRUE,FALSE,"",554,554,4272,56,18437,33279.785,3,FALSE,TRUE,1.5277756,0.0010529477,0.01776723,19,19,37,37,14,14,11,11,"2018-10-01T03:23:00.952Z",TRUE,TRUE,FALSE,FALSE,"traded"
"cluster/state/41/25/2016","cluster","Jewelry and Precious Metals",25,"jewelry_and_precious_metals",2016,"state","41","Oregon","Oregon","state","oregon",TRUE,FALSE,"",173,173,1323,44,5148,29757.225,1,FALSE,TRUE,0.60775393,0.0003288086,0.0070678596,24,24,32,32,16,16,13,13,"2018-10-01T03:23:00.952Z",TRUE,TRUE,FALSE,FALSE,"traded"
"cluster/state/41/24/2016","cluster","Insurance Services",24,"insurance_services",2016,"state","41","Oregon","Oregon","state","oregon",TRUE,FALSE,"",16448,16273,356352,504,1297332,79722.98,8,FALSE,TRUE,0.85698813,0.031261522,0.009966322,29,29,22,22,29,29,28,28,"2018-10-01T03:23:00.952Z",TRUE,FALSE,FALSE,FALSE,"traded"
"cluster/state/41/23/2016","cluster","Information Technology and Analytical Instruments",23,"information_technology_and_analytical_instruments",2016,"state","41","Oregon","Oregon","state","oregon",TRUE,FALSE,"",27239,23679,588126,519,2219701,93741.33,20,FALSE,TRUE,2.0480304,0.051771194,0.023817519,13,13,19,19,5,5,13,13,"2018-10-01T03:23:00.952Z",TRUE,TRUE,TRUE,TRUE,"traded"
"cluster/state/41/22/2016","cluster","Hospitality and Tourism",22,"hospitality_and_tourism",2016,"state","41","Oregon","Oregon","state","oregon",TRUE,FALSE,"",38540,38355,233759,2366,1063486,27727.441,31,FALSE,TRUE,1.0277948,0.07325019,0.011952715,29,29,30,30,22,22,21,21,"2018-10-01T03:23:00.952Z",TRUE,TRUE,FALSE,FALSE,"traded"
"cluster/state/41/21/2016","cluster","Furniture",21,"furniture",2016,"state","41","Oregon","Oregon","state","oregon",TRUE,FALSE,"",5594,5524,45716,299,212550,38477.55,11,FALSE,TRUE,1.4047552,0.010632111,0.016336568,19,19,28,28,11,11,16,16,"2018-10-01T03:23:00.952Z",TRUE,TRUE,TRUE,FALSE,"traded"
"cluster/state/41/20/2016","cluster","Forestry",20,"forestry",2016,"state","41","Oregon","Oregon","state","oregon",TRUE,FALSE,"",9224,9224,88303,934,413958,44878.36,4,FALSE,TRUE,11.766512,0.01753139,0.13683836,1,1,14,14,1,1,1,1,"2018-10-01T03:23:00.952Z",TRUE,TRUE,TRUE,TRUE,"traded"
"cluster/state/41/19/2016","cluster","Footwear",19,"footwear",2016,"state","41","Oregon","Oregon","state","oregon",TRUE,FALSE,"",301,291,3388,12,15578,53532.645,2,FALSE,TRUE,1.7335906,0.00057208893,0.02016075,14,14,1,1,8,8,10,10,"2018-10-01T03:23:00.952Z",TRUE,TRUE,TRUE,FALSE,"traded"
"cluster/state/41/18/2016","cluster","Food Processing and Manufacturing",18,"food_processing_and_manufacturing",2016,"state","41","Oregon","Oregon","state","oregon",TRUE,FALSE,"",24455,23910,235524,883,1013561,42390.67,42,FALSE,TRUE,2.0225646,0.046479847,0.023521366,15,15,38,38,7,7,8,8,"2018-10-01T03:23:00.952Z",TRUE,TRUE,TRUE,FALSE,"traded"
"cluster/state/41/17/2016","cluster","Fishing and Fishing Products",17,"fishing_and_fishing_products",2016,"state","41","Oregon","Oregon","state","oregon",TRUE,FALSE,"",1233,1173,10061,176,52999,45182.438,4,FALSE,TRUE,2.943876,0.0023434737,0.034235734,8,8,15,15,5,5,6,6,"2018-10-01T03:23:00.952Z",TRUE,TRUE,TRUE,TRUE,"traded"
"cluster/state/41/16/2016","cluster","Financial Services",16,"financial_services",2016,"state","41","Oregon","Oregon","state","oregon",TRUE,FALSE,"",13007,12897,326351,2239,1257554,97507.484,24,FALSE,TRUE,0.57040113,0.024721462,0.006633466,33,33,23,23,39,39,28,28,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/41/15/2016","cluster","Environmental Services",15,"environmental_services",2016,"state","41","Oregon","Oregon","state","oregon",TRUE,FALSE,"",1014,894,8714,62,37833,42318.793,7,FALSE,TRUE,0.9884396,0.0019272363,0.011495035,30,30,39,39,21,21,30,30,"2018-10-01T03:23:00.952Z",TRUE,TRUE,FALSE,FALSE,"traded"
"cluster/state/41/14/2016","cluster","Electric Power Generation and Transmission",14,"electric_power_generation_and_transmission",2016,"state","41","Oregon","Oregon","state","oregon",TRUE,FALSE,"",1004,934,23465,42,108945,116643.47,6,FALSE,TRUE,0.5797425,0.0019082301,0.006742101,39,39,11,11,43,43,29,29,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/41/13/2016","cluster","Education and Knowledge Creation",13,"education_and_knowledge_creation",2016,"state","41","Oregon","Oregon","state","oregon",TRUE,FALSE,"",33918,33918,538945,1049,1934605,57037.707,14,FALSE,TRUE,0.9236712,0.064465486,0.010741811,25,25,17,17,21,21,19,19,"2018-10-01T03:23:00.952Z",TRUE,TRUE,FALSE,FALSE,"traded"
"cluster/state/41/12/2016","cluster","Downstream Metal Products",12,"downstream_metal_products",2016,"state","41","Oregon","Oregon","state","oregon",TRUE,FALSE,"",6937,6542,81029,302,342551,52361.816,13,FALSE,TRUE,1.4122826,0.013184654,0.016424105,20,20,16,16,14,14,16,16,"2018-10-01T03:23:00.952Z",TRUE,TRUE,FALSE,FALSE,"traded"
"cluster/state/41/11/2016","cluster","Downstream Chemical Products",11,"downstream_chemical_products",2016,"state","41","Oregon","Oregon","state","oregon",TRUE,FALSE,"",1805,1050,11869,93,51993,49517.145,11,FALSE,TRUE,0.62738615,0.0034306329,0.007296172,33,33,39,39,34,34,20,20,"2018-10-01T03:23:00.952Z",TRUE,FALSE,FALSE,FALSE,"traded"
"cluster/state/41/10/2016","cluster","Distribution and Electronic Commerce",10,"distribution_and_electronic_commerce",2016,"state","41","Oregon","Oregon","state","oregon",TRUE,FALSE,"",74358,72813,1352316,4969,5580149,76636.71,62,FALSE,TRUE,1.1035799,0.14132686,0.012834055,24,24,7,7,8,8,24,24,"2018-10-01T03:23:00.952Z",TRUE,TRUE,TRUE,FALSE,"traded"
"cluster/state/41/9/2016","cluster","Construction Products and Services",9,"construction_products_and_services",2016,"state","41","Oregon","Oregon","state","oregon",TRUE,FALSE,"",7499,7149,102452,378,464868,65025.598,17,FALSE,TRUE,0.7793762,0.014252806,0.009063737,31,31,26,26,34,34,29,29,"2018-10-01T03:23:00.952Z",TRUE,FALSE,FALSE,FALSE,"traded"
"cluster/state/41/8/2016","cluster","Communications Equipment and Services",8,"communications_equipment_and_services",2016,"state","41","Oregon","Oregon","state","oregon",TRUE,FALSE,"",3083,3023,43315,266,163279,54012.24,7,FALSE,TRUE,0.60922456,0.005859635,0.007084962,34,34,35,35,36,36,30,30,"2018-10-01T03:23:00.952Z",TRUE,FALSE,FALSE,FALSE,"traded"
"cluster/state/41/7/2016","cluster","Coal Mining",7,"coal_mining",2016,"state","41","Oregon","Oregon","state","oregon",TRUE,FALSE,"",0,0,0,0,0,0,0,FALSE,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/41/6/2016","cluster","Business Services",6,"business_services",2016,"state","41","Oregon","Oregon","state","oregon",TRUE,FALSE,"",118563,118553,2384688,6162,9856458,83139.68,33,FALSE,TRUE,0.83865273,0.2253441,0.009753091,27,27,15,15,25,25,24,24,"2018-10-01T03:23:00.952Z",TRUE,TRUE,FALSE,FALSE,"traded"
"cluster/state/41/5/2016","cluster","Biopharmaceuticals",5,"biopharmaceuticals",2016,"state","41","Oregon","Oregon","state","oregon",TRUE,FALSE,"",790,730,7981,42,32931,45110.957,4,FALSE,TRUE,0.27472556,0.0015014958,0.003194914,36,36,41,41,41,41,20,20,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/41/4/2016","cluster","Automotive",4,"automotive",2016,"state","41","Oregon","Oregon","state","oregon",TRUE,FALSE,"",8973,8123,109562,143,455738,56104.64,20,FALSE,TRUE,0.7987291,0.01705433,0.009288801,21,21,6,6,18,18,18,18,"2018-10-01T03:23:00.952Z",TRUE,TRUE,FALSE,FALSE,"traded"
"cluster/state/41/3/2016","cluster","Apparel",3,"apparel",2016,"state","41","Oregon","Oregon","state","oregon",TRUE,FALSE,"",1263,1263,8189,82,35811,28353.92,6,FALSE,TRUE,0.920539,0.0024004926,0.010705385,20,20,22,22,11,11,22,22,"2018-10-01T03:23:00.952Z",TRUE,TRUE,FALSE,FALSE,"traded"
"cluster/state/41/2/2016","cluster","Agricultural Inputs and Services",2,"agricultural_inputs_and_services",2016,"state","41","Oregon","Oregon","state","oregon",TRUE,FALSE,"",3233,3233,21838,267,112282,34729.973,8,FALSE,TRUE,2.7692327,0.006144729,0.032204725,5,5,37,37,3,3,10,10,"2018-10-01T03:23:00.952Z",TRUE,TRUE,TRUE,TRUE,"traded"
"cluster/state/41/1/2016","cluster","Aerospace Vehicles and Defense",1,"aerospace_vehicles_and_defense",2016,"state","41","Oregon","Oregon","state","oregon",TRUE,FALSE,"",4389,4269,85729,44,330166,77340.36,5,FALSE,TRUE,0.7221008,0.008341854,0.008397654,29,29,17,17,21,21,15,15,"2018-10-01T03:23:00.952Z",TRUE,TRUE,FALSE,FALSE,"traded"
"cluster/state/44/116/2016","cluster","Local Industrial Products and Services",116,"local_industrial_products_and_services",2016,"state","44","Rhode Island","Rhode Island","state","rhode_island",FALSE,FALSE,"",1705,1705,17227,161,74656,43786.51,6,FALSE,TRUE,0.91355556,0.0058166115,0.0032862846,42,42,39,39,30,30,43,43,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/state/44/115/2016","cluster","Local Real Estate, Construction, and Development",115,"local_real_estate_construction_and_development",2016,"state","44","Rhode Island","Rhode Island","state","rhode_island",FALSE,FALSE,"",27046,25286,320647,4314,1499539,59303.133,52,FALSE,TRUE,0.82740206,0.09226749,0.0029763693,47,47,10,10,46,46,45,45,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/state/44/114/2016","cluster","Local Community and Civic Organizations",114,"local_community_and_civic_organizations",2016,"state","44","Rhode Island","Rhode Island","state","rhode_island",FALSE,FALSE,"",15821,15821,98358,1373,422191,26685.48,19,FALSE,TRUE,0.9559959,0.053973377,0.003438953,43,43,17,17,29,29,46,46,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/state/44/113/2016","cluster","Local Education and Training",113,"local_education_and_training",2016,"state","44","Rhode Island","Rhode Island","state","rhode_island",FALSE,FALSE,"",6890,6890,61455,217,260132,37755.008,5,FALSE,TRUE,1.2610196,0.02350525,0.0045361985,40,40,4,4,10,10,43,43,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/state/44/112/2016","cluster","Local Commercial Services",112,"local_commercial_services",2016,"state","44","Rhode Island","Rhode Island","state","rhode_island",FALSE,FALSE,"",26425,26190,238629,2163,1048126,40020.086,32,FALSE,TRUE,0.8112998,0.09014895,0.0029184455,43,43,27,27,32,32,44,44,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/state/44/111/2016","cluster","Local Hospitality Establishments",111,"local_hospitality_establishments",2016,"state","44","Rhode Island","Rhode Island","state","rhode_island",FALSE,FALSE,"",49522,49522,193934,3257,936536,18911.514,12,FALSE,TRUE,1.0618325,0.16894442,0.0038196736,42,42,11,11,10,10,43,43,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/state/44/110/2016","cluster","Local Entertainment and Media",110,"local_entertainment_and_media",2016,"state","44","Rhode Island","Rhode Island","state","rhode_island",FALSE,FALSE,"",4032,4022,27732,312,116233,28899.305,11,FALSE,TRUE,0.7959012,0.013755177,0.0028630528,48,48,11,11,50,50,50,50,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/state/44/109/2016","cluster","Local Retailing of Clothing and General Merchandise",109,"local_retailing_of_clothing_and_general_merchandise",2016,"state","44","Rhode Island","Rhode Island","state","rhode_island",FALSE,FALSE,"",11692,9932,43934,720,190433,19173.682,15,FALSE,TRUE,0.66143847,0.039887283,0.0023793573,48,48,27,27,49,49,45,45,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/state/44/108/2016","cluster","Local Motor Vehicle Products and Services",108,"local_motor_vehicle_products_and_services",2016,"state","44","Rhode Island","Rhode Island","state","rhode_island",FALSE,FALSE,"",12661,12531,111870,1528,495715,39559.094,25,FALSE,TRUE,0.7954531,0.04319303,0.0028614409,47,47,13,13,47,47,45,45,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/state/44/107/2016","cluster","Local Financial Services",107,"local_financial_services",2016,"state","44","Rhode Island","Rhode Island","state","rhode_island",FALSE,FALSE,"",13764,13764,247210,822,971840,70607.38,6,FALSE,TRUE,1.2512844,0.046955917,0.0045011784,40,40,8,8,9,9,46,46,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/state/44/106/2016","cluster","Local Household Goods and Services",106,"local_household_goods_and_services",2016,"state","44","Rhode Island","Rhode Island","state","rhode_island",FALSE,FALSE,"",4714,4704,29785,1093,193980,41237.246,15,FALSE,TRUE,0.780398,0.016081821,0.0028072842,47,47,3,3,48,48,41,41,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/state/44/105/2016","cluster","Local Logistical Services",105,"local_logistical_services",2016,"state","44","Rhode Island","Rhode Island","state","rhode_island",FALSE,FALSE,"",8191,8191,66988,549,295433,36068,13,FALSE,TRUE,0.9852637,0.027943615,0.0035442365,44,44,49,49,24,24,46,46,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/state/44/104/2016","cluster","Local Utilities",104,"local_utilities",2016,"state","44","Rhode Island","Rhode Island","state","rhode_island",FALSE,FALSE,"",4332,3277,60247,271,225290,68748.86,8,FALSE,TRUE,0.8622295,0.014778628,0.003101652,46,46,39,39,43,43,45,45,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/state/44/103/2016","cluster","Local Health Services",103,"local_health_services",2016,"state","44","Rhode Island","Rhode Island","state","rhode_island",FALSE,FALSE,"",79698,77513,883179,3009,3813855,49202.777,34,FALSE,TRUE,1.2715479,0.2718899,0.0045740716,40,40,28,28,2,2,43,43,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/state/44/102/2016","cluster","Local Personal Services (Non-Medical)",102,"local_personal_services_non_medical",2016,"state","44","Rhode Island","Rhode Island","state","rhode_island",FALSE,FALSE,"",10035,10005,57174,1438,255908,25578.012,22,FALSE,TRUE,1.0064535,0.034234423,0.0036204616,44,44,13,13,18,18,41,41,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/state/44/101/2016","cluster","Local Food and Beverage Processing and Distribution",101,"local_food_and_beverage_processing_and_distribution",2016,"state","44","Rhode Island","Rhode Island","state","rhode_island",FALSE,FALSE,"",16598,16423,112305,995,467940,28492.967,22,FALSE,TRUE,1.0596724,0.056624115,0.0038119026,43,43,18,18,14,14,41,41,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/state/44/51/2016","cluster","Wood Products",51,"wood_products",2016,"state","44","Rhode Island","Rhode Island","state","rhode_island",TRUE,FALSE,"",499,359,3350,27,14027,39072.42,8,FALSE,TRUE,0.42392692,0.0034364497,0.0013606258,46,46,31,31,41,41,47,47,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/44/50/2016","cluster","Water Transportation",50,"water_transportation",2016,"state","44","Rhode Island","Rhode Island","state","rhode_island",TRUE,FALSE,"",1232,1132,12324,56,47736,42169.61,11,FALSE,TRUE,1.2848364,0.008484381,0.0041237804,33,33,32,32,12,12,26,26,"2018-10-01T03:23:00.952Z",TRUE,TRUE,TRUE,FALSE,"traded"
"cluster/state/44/49/2016","cluster","Vulcanized and Fired Materials",49,"vulcanized_and_fired_materials",2016,"state","44","Rhode Island","Rhode Island","state","rhode_island",TRUE,FALSE,"",243,48,333,17,1689,35187.5,5,FALSE,TRUE,0.30563107,0.0016734615,0.0009809462,44,44,42,42,41,41,43,43,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/44/48/2016","cluster","Video Production and Distribution",48,"video_production_and_distribution",2016,"state","44","Rhode Island","Rhode Island","state","rhode_island",TRUE,FALSE,"",163,153,1045,33,5442,35568.63,2,FALSE,TRUE,0.18524653,0.0011225276,0.00059456285,40,40,45,45,23,23,43,43,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/44/47/2016","cluster","Upstream Metal Manufacturing",47,"upstream_metal_manufacturing",2016,"state","44","Rhode Island","Rhode Island","state","rhode_island",TRUE,FALSE,"",2287,1812,25677,63,104055,57425.496,11,FALSE,TRUE,1.8576102,0.015749821,0.005962142,34,34,21,21,8,8,25,25,"2018-10-01T03:23:00.952Z",TRUE,TRUE,TRUE,FALSE,"traded"
"cluster/state/44/46/2016","cluster","Upstream Chemical Products",46,"upstream_chemical_products",2016,"state","44","Rhode Island","Rhode Island","state","rhode_island",TRUE,FALSE,"",326,91,1291,6,5581,61329.67,3,FALSE,TRUE,0.58647174,0.0022450553,0.0018823257,43,43,39,39,29,29,46,46,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/44/45/2016","cluster","Transportation and Logistics",45,"transportation_and_logistics",2016,"state","44","Rhode Island","Rhode Island","state","rhode_island",TRUE,FALSE,"",2341,2086,22365,148,99286,47596.355,12,FALSE,TRUE,0.41854608,0.0161217,0.0013433556,49,49,31,31,48,48,49,49,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/44/44/2016","cluster","Trailers, Motor Homes, and Appliances",44,"trailers_motor_homes_and_appliances",2016,"state","44","Rhode Island","Rhode Island","state","rhode_island",TRUE,FALSE,"",10,0,0,1,0,0,1,FALSE,TRUE,0.022272646,6.886673e-05,7.148576e-05,48,48,NA,NA,44,44,47,47,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/44/43/2016","cluster","Tobacco",43,"tobacco",2016,"state","44","Rhode Island","Rhode Island","state","rhode_island",TRUE,FALSE,"",0,0,0,0,0,0,0,FALSE,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/44/42/2016","cluster","Textile Manufacturing",42,"textile_manufacturing",2016,"state","44","Rhode Island","Rhode Island","state","rhode_island",TRUE,FALSE,"",1709,1229,12928,57,54259,44148.902,10,FALSE,TRUE,2.8497443,0.011769324,0.009146472,19,19,10,10,5,5,18,18,"2018-10-01T03:23:00.952Z",TRUE,TRUE,TRUE,TRUE,"traded"
"cluster/state/44/41/2016","cluster","Recreational and Small Electric Goods",41,"recreational_and_small_electric_goods",2016,"state","44","Rhode Island","Rhode Island","state","rhode_island",TRUE,FALSE,"",839,444,6318,42,17452,39306.305,7,FALSE,TRUE,1.7260052,0.0057779187,0.0055397456,36,36,33,33,6,6,38,38,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/44/40/2016","cluster","Production Technology and Heavy Machinery",40,"production_technology_and_heavy_machinery",2016,"state","44","Rhode Island","Rhode Island","state","rhode_island",TRUE,FALSE,"",2155,1330,22902,69,90267,67869.92,22,FALSE,TRUE,0.7051091,0.01484078,0.0022631015,42,42,6,6,30,30,42,42,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/44/39/2016","cluster","Printing Services",39,"printing_services",2016,"state","44","Rhode Island","Rhode Island","state","rhode_island",TRUE,FALSE,"",1681,1621,16840,109,72291,44596.547,4,FALSE,TRUE,1.1139485,0.011576497,0.0035753027,39,39,21,21,15,15,41,41,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/44/38/2016","cluster","Plastics",38,"plastics",2016,"state","44","Rhode Island","Rhode Island","state","rhode_island",TRUE,FALSE,"",2523,1438,17745,57,71638,49817.8,10,FALSE,TRUE,1.1219593,0.017375076,0.003601014,39,39,18,18,16,16,38,38,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
